Time (s),X (µT),Y (µT),Z (µT)
5.321697625,6.144005775,12.75125313,-30.89001656
5.331692625,6.221372604,12.6987381,-30.89761543
5.341686625,6.217695236,12.68289566,-30.91208839
5.351681625,6.246329308,12.6603756,-30.85497093
5.361676625,6.235222816,12.67038345,-30.90168953
5.371670625,6.172744751,12.70469284,-30.91076088
5.381665625,6.209880829,12.68132782,-30.8351841
5.391660625,6.224030495,12.66236496,-30.81336784
5.401655625,6.197449684,12.74262428,-30.84684944
5.411649625,6.165781975,12.84673691,-30.86308098
5.421644625,6.104874611,12.77712059,-30.85149193
5.431639625,6.077736855,12.83885956,-30.90249062
5.441633625,6.118796349,12.82072449,-30.80703545
5.451628625,6.068469048,12.87296104,-30.69286919
5.461623625,6.096663475,12.8722496,-30.7042141
5.471617625,6.177147865,12.79196739,-30.691679
5.481612625,6.185645103,12.7793026,-30.69463921
5.491607625,6.198640823,12.77875519,-30.68205452
5.501602625,6.2084198,12.80197144,-30.69154167
5.511596625,6.227216721,12.86551666,-30.79677391
5.521591625,6.241332054,12.84576607,-30.8516674
5.531586625,6.251298904,12.74113846,-30.83715248
