Time (s),X (µT),Y (µT),Z (µT)
4.673259667,-1.843167782,18.88615417,-27.9016304
4.683255667,-2.082064629,18.78129768,-27.88082123
4.693251667,-2.35862875,18.75227356,-27.8428154
4.703247667,-2.604061604,18.56122398,-27.68571472
4.713243667,-2.885564327,18.51815987,-27.78429794
4.723239667,-3.201413393,18.48522758,-27.86853027
4.733236667,-3.468135357,18.39312172,-27.85374069
4.743232667,-3.791479588,18.31280899,-27.85864639
4.753228667,-4.028285503,18.16309547,-27.83447647
4.763224667,-4.298697948,18.08896065,-27.86795425
4.773220667,-4.507394314,18.02451324,-27.8758316
4.783217667,-4.706548691,17.87104225,-27.9224472
4.793213667,-4.907408237,17.74841881,-27.94164276
4.803209667,-5.196201324,17.61508942,-27.84738922
4.813205667,-5.483942986,17.40668869,-27.73346329
4.823201667,-5.751179218,17.16171837,-27.56811523
4.833198667,-6.016051292,16.96852493,-27.49362564
4.843194667,-6.324165344,16.84319878,-27.59910583
4.853190667,-6.662106514,16.76179123,-27.72462845
4.863186667,-6.988069534,16.6498642,-27.81986618
4.873182667,-7.316823959,16.54064751,-27.91989136
4.883179667,-7.529625893,16.3019619,-27.94742203
4.893175667,-7.797900677,16.11217499,-27.83789825
4.903171667,-8.063984871,15.90200615,-27.78971863
4.913167667,-8.364530563,15.67601585,-27.75783157
4.923163667,-8.582773209,15.45155907,-27.80974579
4.933160667,-8.858579636,15.27837563,-27.81012344
4.943156667,-9.114974976,15.04923439,-27.82715988
4.953152667,-9.379173279,14.82259178,-27.81832123
4.963148667,-9.627385139,14.62017441,-27.78541565
4.973144667,-9.865468979,14.40919495,-27.74240494
4.983140667,-10.06542206,14.23305702,-27.75947571
4.993137667,-10.25105286,14.08528328,-27.77933121
5.003133667,-10.40535927,13.91068268,-27.72670364
5.013129667,-10.60657692,13.7398777,-27.70719528
5.023125667,-10.76847458,13.48720169,-27.67322922
5.033121667,-10.87002754,13.27993965,-27.71419907
5.043118667,-11.08782005,13.06786537,-27.71042633
5.053114667,-11.27355003,12.90844345,-27.65537262
5.063110667,-11.4898777,12.73264694,-27.65697098
5.073106667,-11.6061573,12.54424286,-27.6232605
5.083102667,-11.76309395,12.39300919,-27.60765076
5.093099667,-11.91460514,12.18815994,-27.62758255
5.103095667,-12.06897163,11.97882366,-27.63764572
5.113091667,-12.18496227,11.79144001,-27.64748383
5.123087667,-12.35913944,11.57025433,-27.62560272
5.133083667,-12.49002552,11.39386368,-27.55234909
5.143080667,-12.56048393,11.2053442,-27.42956924
5.153076667,-12.63716888,11.0085268,-27.34919357
5.163072667,-12.77685356,10.85200691,-27.37160873
5.173068667,-12.87927818,10.6907568,-27.43776321
5.183064667,-12.97065067,10.50636196,-27.47046661
5.193060667,-13.03854084,10.35002613,-27.48962021
5.203057667,-13.07387638,10.25539494,-27.51619339
5.213053667,-13.12577438,10.09589767,-27.52003479
5.223049667,-13.20119476,9.96598053,-27.52520752
5.233045667,-13.20346928,9.879359245,-27.56124115
5.243041667,-13.21283817,9.883523941,-27.55085373
5.253038667,-13.18974304,9.848282814,-27.53131866
5.263034667,-13.18726349,9.876447678,-27.52308273
5.273030667,-13.21160984,9.812615395,-27.48485947
5.283026667,-13.15135193,9.840873718,-27.47977448
5.293022667,-13.20508957,9.851830482,-27.49974442
5.303019667,-13.19215584,9.875471115,-27.52061462
5.313015667,-13.20196629,9.908004761,-27.6197319
5.323011667,-13.21313095,9.889439583,-27.67855072
5.333007667,-13.23304272,9.763108253,-27.67865372
5.343003667,-13.23302269,9.691435814,-27.72396469
5.353000667,-13.23900986,9.598794937,-27.88419342
5.362996667,-13.30107975,9.561992645,-27.93267822
5.372992667,-13.34469223,9.495126724,-27.88843536
5.382988667,-13.3366375,9.49385643,-27.86527634
5.392984667,-13.34752083,9.5024786,-27.85321808
5.402981667,-13.34752083,9.5024786,-27.85321808
5.412977667,-13.40218544,9.463102341,-27.82913208
5.422973667,-13.37124157,9.431734085,-27.86265564
5.432969667,-13.36863422,9.418189049,-27.86917114
5.442965667,-13.37443161,9.433349609,-27.86714172
5.452961667,-13.39112377,9.444290161,-27.93370819
5.462958667,-13.41746616,9.417613983,-27.95223999
5.472954667,-13.38855839,9.451382637,-27.92422867
5.482950667,-13.41510963,9.463002205,-27.88704681
5.492946667,-13.3806181,9.465872765,-27.84822464
